7,東田端図書館,03-3810-4341,114-0012,田端新町2-14-15,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),16
7,神谷図書館,03-5249-1200,115-0043,神谷3-35-17,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),12
7,滝野川西図書館,03-3576-8800,114-0023,滝野川6-21-25,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),12
7,豊島図書館,03-3927-3421,114-0003,豊島3-27-22,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),24
7,東十条図書館,03-5390-6680,114-0001,東十条3-2-14,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),30
8,江東図書館,03-3640-3151,136-0076,南砂6-7-52,9:00,20:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,215
8,亀戸図書館,03-3636-6061,136-0071,亀戸7-39-9,9:00,20:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,118
8,東雲図書館,03-3529-1141,135-0062,東雲2-7-5-201 トミンタワー東雲2階,9:00,20:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,44
8,城東図書館,03-3637-2751,136-0072,大島4-5-1 総合区民センター4階,9:00,21:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,46
8,砂町図書館,03-3640-4646,136-0073,北砂5-1-7 砂町文化センター1階,9:00,20:00,日曜日､祝日､12月28日は~7PM,第1･3月曜日(祝日の場合は開館)、第3金曜日(祝日の場合は前日の木曜日),1月4日,106
8,東陽図書館,03-3644-6121,135-0016,東陽2-3-6 教育センター1階,9:00,21:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,168
8,豊洲図書館,03-3536-5931,135-0061,豊洲2-2-18 豊洲ショッピングセンター9･10階･11階の一部,9:00,21:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,125
8,東大島図書館,03-3681-4646,136-0072,大島9-4-2-101,9:00,20:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,78
8,深川図書館,03-3641-0062,135-0024,清澄3-3-39,9:00,20:00,日曜日､祝日､12月28日は~7PM,第3金曜日(祝日の場合は前日の木曜日),1月4日,92
8,古石場図書館,03-5245-3101,135-0045,古石場2-13-2 古石場文化センター4階,9:00,20:00,日曜日､祝日､12月28日は~7PM,第1･3月曜日(祝日の場合は開館)、第3金曜日(祝日の場合は前日の木曜日),1月4日,44
9,品川図書館,03-3471-4667,140-0001,北品川2-32-3,9:00,20:00,日曜日､祝日は~7PM,第4月曜日,,220
9,荏原図書館,03-3784-2557,142-0053,中延1-9-15,9:00,20:00,日曜日､祝日は~7PM,第4月曜日,,41
9,大井図書館,03-3777-7151,140-0014,大井5-19-14,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,44
9,大崎図書館,03-3440-5600,141-0001,北品川5-2-1,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,112
9,大崎図書館分館,03-3491-3430,141-0032,大崎3-12-22,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,29
9,源氏前図書館,03-3781-6273,142-0053,中延4-14-17,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,35
9,五反田図書館,03-3492-2131,141-0031,西五反田6-5-1,9:00,20:00,日曜日､祝日は~7PM,第4月曜日,,124
9,二葉図書館,03-3782-2036,142-0043,二葉1-4-25,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,29
9,南大井図書館,03-3761-6780,140-0013,南大井3-7-13,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,22
9,八潮図書館,03-3799-1414,140-0003,八潮5-10-27,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,69
9,ゆたか図書館,03-3785-6677,142-0042,豊町1-17-7,9:00,20:00,日曜日､祝日は~7PM,第2木曜日,,43
10,中央図書館,03-3403-2591,150-0001,神宮前1-4-1,9:00,21:00,日･月曜日､祝日は~6PM,第1月曜日、第3木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,170
10,こもれび大和田図書館,03-3464-4780,150-0031,桜丘町23-21 文化総合センター大和田2階,9:00,21:00,日曜日､祝日は~5PM,第2月曜日とその前週の火曜日、第4月曜日とその前週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,24
10,笹塚図書館,03-3460-6784,151-0073,笹塚1-47-1 メルクマール京王笹塚4階,10:00,21:00,日曜日､祝日は~6PM,月曜日(祝日の場合は開館),第2木曜日(祝日の場合は開館し直後の平日が休館日),35
10,笹塚こども図書館,03-3378-1983,151-0073,笹塚3-3-1,10:00,17:00,,月曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,22
10,渋谷図書館,03-3407-7544,150-0011,東1-6-6,9:00,19:00,日･月曜日､祝日は~5PM,第1月曜日とその翌週の火曜日、第3月曜日とその翌週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,119
